ID_review,review,nota,sentimento
62093,"Não veio a marca da descrição do anuncio, então não recomendo se é anunciado uma marca teria que ser entregue o produto descrito e não outro produto.",2,negativo
32036,"Péssimo material, muito fino, parece tapete de casa.",1,negativo
55485,"Produto de excelente qualidade, muito confortável, por isso eu só uso chinelo Kenner.",5,positivo
88707,bom produto que preencheu as espectativas esperadas,5,positivo
47519,"Tamanho ideal, qualidade excelente, uso para jogar e estou sati feito como produto.",5,positivo
49145,"Me decepcionei! Achei q fosse maior ... não até seu as minhas necessidades. Além de ser muito frágil,  fica Bambo.",2,negativo
2693,"Quem estiver pensando em comprar, não compre a mesa veio quebrada, eles tiveram muito descaso",1,negativo
108540,"Produto muito bom, e até o momento entrega tudo q promete na descrição!",4,positivo
82780,emocionante - criança adora - substitui o tradicional ovo de páscoa de chocolate que pode fazer mal à saúde da criança.,5,positivo
72651,"eu ja conhecia a Asus de celulares sendo muito bons , mas não conhecia os notebooks deles ,é muito bom ,vale a pena!!!!!",5,positivo
39270,Gostaria de uma resposta de vcs se vcs vão trocar por outra TV ou a devolução do dinheiro até agora ninguém entrou em contato comigo para me replicar já que não havia a opção troca e sim só devolução,1,negativo
99920,"Simples, cumpre bem com o seu propósito de utilidade. Esteticamente discreto, mais o mais importante é que é funcional.",5,positivo
69139,Chegou antes do previsto.  Testamos e funciona. Recomendo,5,positivo
71519,muito bomm chegou em perfeito estado!!comprei pela saraiva e amei,5,positivo
115739,Ótimo! Atendeu à necessidade. Superou à expectativa.,4,positivo
121079,"Chegou bem antes do previsto, Estão de parabéns.  Gostei muito do produto.",5,positivo
80503,"A cafeteira é ótima a jarra muito resistente, o café fica pronto bem rápido e muito quente. O processo de agendar o horário é muito fácil de fazer. Realmente vale apena comprar.",4,positivo
4222,O produto é de boa qualidade e será muito útil para o meu trabalho. Estou muito satisfeito.,4,positivo
27537,"O produto não tem garantia  ???  e o frete de quase R$ 50,00 é um absurdo, pois moro em local de fácil acesso pra entrega. Quando compro Nas Casas Bahia o fremais caro é por volta de R$ 11,00",2,negativo
63380,"Apesar de parecer focado apenas no jornalismo esportivo, o livro aborda vários temas do jornalismo em geral. Apaixonante pra quem gosta de esporte, principalmente futebol, e uma amostra do que é a rotina de um jornalista",5,positivo
7292,"Chegou antes do prazo entrega super rápida, produto veio em perfeito estado e é um ótimo roteador cumpre tudo oque promete.",5,positivo
120909,Impressora de ótima qualidade. Imprimi com muita nitidez.,4,positivo
2796,"pretendo comprar outras ,linda, muitooo confortavel,adorei",5,positivo
56497,"Aquece rápido e alisa bem... a de bolsa não tem a mesma qualidade da maior (por motivos óbvios), mas é muito prática e quebra um ótimo galho",4,positivo
44936,"O aparelho ê muito bom, funciona bem, possui configuração de fácil manuseio.",5,positivo
132177,excelenteeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,5,positivo
27381,"O tempo de entrega, pagamento, Preço td ok! Quanto à qualidade do produto... deixou muito a desejar, uma Tv smart extremamente lenta, e não tem Netflix e nem tem como baixar, frustrada! Não indico a Philco pra ninguém, pelo contrário, sempre que puder vou expor minha experiência negativa.",1,negativo
129054,"Ótima qualidade, é o que esperava, tudo o que eu precisava e resolver os meus problemas.",4,positivo
61885,adoreiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,5,positivo
129787,Recebi o produto dentro do prazo e em perfeitas condições,5,positivo
76249,"o produto demorou tanto que achei que não iria entregar mais, porém o produto é super de qualidade e super recomendo!",5,positivo
94429,"Ótimo material, chegou muita antes do prazo previsto.",5,positivo
117503,O fogão é muito bom. Chama alta para um cozimento rápido. Acendimento do forno melhor que o modelo antigo que tem segurar o botão por mais de 15 segundos. A entrega foi antes do prazo.,4,positivo
36911,"DETALHES DO PRODUTOOOO  QUERO SABER SE A PRETA É IGUAL A AMARELA Q É IGUAL A VERMELHA, Q É IGUAL A VERDE.....AZUL TURQUESA....MAS SEM INFORMAÇÕES DE DETALHES DO PRODUTO NÃO CONSIGO SEQUER SABER ALTURA... POR FAVOR! AGRADECIDA!",1,negativo
21197,Celular muito bom entrega oq prometem e estou tentando excelente experiência com ele,5,positivo
919,"Pedi o telefone Prata para a minha esposa e veio o Dourado. E mesmo assim veio danificado, fica reiniciando sempre que esta em uso com algum app.",1,negativo
101571,Chegou com atraso escorregadio não foi do jeito que imaginei não indico,2,negativo
49068,Produto entregue super rápido.  Muito antes do prazo previsto.,4,positivo
28286,"Embora seja um perfume masculino, ele é suave e delicioso para ser usado por mulheres.",5,positivo
82676,Produto muito bom. Não deixa o cabelo oleoso. Cumpre o que promete. Meu cabelo é fino e deu super certo com o produto.,5,positivo
125643,Estou esperando ainda e não recebi ... favor resolver isso rápido !,1,negativo
113307,"Na minha opniao foi a pior compra que ja fiz na minha vida,se eu pudesse teria gastado em algo melhor",1,negativo
25556,"Acho que deveriam ter o bico para reposição, minha filha gosta mais procurei e não acho o bico isso é um ponto negativo do produto",2,negativo
36220,"a cor e diferente, o tapete e horrivel nem se compara com essa foto.",1,negativo
52834,Produto excelente.. Entrega antes do prazo.. Muito bom..,5,positivo
70417,"Gostei muito da compra realizada, o produto é de excelente qualidade, muito bonito, pra quem gosta de relógios grandes esse é uma ótima opção, a entrega também foi super rápida, bem antes do previsto.",5,positivo
124391,maior porcaria que fiz em comprar estas peliculas nao valem nada e um plastico porcaria fis duas reclamasoes e nao foi atendido pois tive que jogar fora eu pedi pelicula de vidro nao papel contacte  mau atendimento nao aconselho pra ninguem comprar esta porcaria de papel e nao adianta falar sobre colocaçao pois coloco todos os dias.,1,negativo
18937,"ótimo produto,ó  a entrega é extremamente demorada",5,positivo
29208,"A propaganda do produto é boa, mas não respondeu as minhas expectativas.",2,negativo
108056,"Ótimo e lindo aparelho, me atende em tudo que preciso. A entrega da Americana também muito rápida e segura. Recomendo muuuuuito!!!!!",5,positivo
100262,pèssimo produto. nao retira os pelos e alem de rudo vc tem que passar varias na pele irritando e deixando muito excesso de pelos.,1,negativo
128319,"parabéns,recomendooooooooooooooooooooooooooooooooo",4,positivo
8026,ótimo pratico e mantem o cafe quente por mais de 2 horas,4,positivo
107469,Nao recebi o produto.Me envi.aram uma saia de colchão box,1,negativo
29801,Eu recomendo super o celular minha amiga tem um. Ela que me recomendou gente. Comprei superrr recomendo espero que chegue antes do prazo estou muita ansiosa,5,positivo
21344,"Comprei o produto há 01 (um) mês. cancelaram automaticamente a minha entrega, efetuaram troca sem ao menos eu requerer, e até o presente momento não recebi o meu produto e não tenho previsão. NÃO RECOMENDO!",1,negativo
66200,Ainda não recebi xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,1,negativo
118719,"A ecobag é do tamanho do livro, comprei achando que fosse maior. do tamanho de um caderno grande. Ainda to lendo mas não to gostando do livro pois é muito técnico, sem espiritualidade, o que é ruim pois conta a história de Jesus como se ele fosse um profeta qualquer, deixando de lado sua divindade. Além disso, as informações foram extraídas de diversas fontes as quais são questionáveis.",1,negativo
69837,"Minha nora comprou. Eu amei e quis tbm, só estava esperando uma boa oportunidade. Estou curtindo muito... É prática, fácil de limpar!",4,positivo
118449,"Gostei do jogo de toalha Buddemeryer, Elas são grandes e secam bem.",5,positivo
99356,"comprei este produto no final de fevereiro a previsão era até 23/04 praticamente 2 meses após a compra , em contato com a fábrica fui informada que o produto estava com a transportadora a caminho porém ao entrar em contato com a transportadora pelo histórico fui informada que foi  gerado  ontem o conhecimento para coleta ou seja o produto ainda esta na fábrica .  Empresa que não tem respeito pelo cliente já a  2 parcela que pago e não chega o produto . Estou com minha reforma parada esperando o produto chegar é nada , venceu prazo de entrega é nem nota fiscal foi emitido. Ninguém sabe passar informação correta. Não recomendo  a nao ser que vc queira passar raiva.",1,negativo
72826,produto de otima qualidade som do meu carro ficou  potente para quem gosta de uma musica suave,5,positivo
9650,"Não é muito longo, a árvore não pode ser muito alta, parece ser de boa qualidade.",4,positivo
35106,Adorei o produto. Dei de presente para meu pai e ele tb gostou muito. Prático!!!,5,positivo
47801,Parece que tem plásticos estrelando na evaporadora,2,negativo
82267,"Produto muito bom, compacto e funcional, com pentes para cortar em tamanhos diferentes o cabelo, só é um pouquinho mais ruidoso que outros modelos mais caros, tem bom custo benefício.",4,positivo
20076,"Faz pipoca muito rápido. Quase que 100% do milho, pipoca sequinha sem óleo. Adorei",5,positivo
77296,"O suporte de plástico da batedeira é muito frágil e o mecanismo de levantar e abaixar quebrou no primeiro uso sem que eu o forçasse. Agora a batedeira não se fixa mais no suporte, o que torna o uso bastante desconfortável. Fora isso, a batedeira atende um uso doméstico pouco frequente. Mas não recomendaria o produto.",1,negativo
20928,"Achei excelente, so a caixa que veio pequena pra guardar entra forçado de resto ta tudo ok.",5,positivo
4403,"Produto de boa qualidade, ótimo som. Recomendo! Boa qualidade de som, preço bom! Vale a pena.",5,positivo
34331,"Estou completamente insatisfeita. Adquiri este produto, o site sinaliza que o produto já foi entregue, porém não recebi o produto. Venho tentando entrar e contato há alguns dias e não recebi resposta.",1,negativo
115938,Muito boa  Esquenta bem  Custo beneficio maravilhoso  Recomendo!,4,positivo
41552,"Entrega super rápida,o produto tudo certinho,gostei bastante... Parabéns,estou satisfeita!",4,positivo
102708,"Película oferece pouca proteção e cobre toda a área do FaceID, o que prejudica o auto-falante e o funcionamento do FaceID",1,negativo
28979,"Adorei, vem dentro do bichinho um chocalho. recomendado!",5,positivo
37044,As imagens via internet através do smartphone são muito boas e o App de fácil operação.,5,positivo
21051,"Chegou antes do prazo, ótimo produto. Recomendo a todos do site.",4,positivo
129344,"unico senão referente a este produto, é a qualidade do som que é ruim e os p[es que vira muito fácil o televisor.",4,positivo
82673,Meu pagamento foi aprovado há um mês e até agora não recebi o produto. Tão vindo entregar de carroça?,1,negativo
23072,"TEM CHAMAS ALTAS, O FORNO TAMBÉM É MUITO BOM,AQUECE RÁPIDO.  RECOMENDO.",4,positivo
23756,"Nenhum problema com o produto, mas com o prazo da entrega. Após a confirmação do pagamento , inclusive do frete para 'até 1 dia útil ' , o prazo previsto para entrega aparece diferente. Enviei reclamação e me foi dada a informação de que terei resposta em 48h. Que também é apos o prazo inicial de entrega",1,negativo
86708,"Lampadas modernas e não tive problema nenhum em todas que instalei, ilumina muito bem.",4,positivo
31621,O produto atende minhas necessidades de acordo com o anuncio,5,positivo
57460,sempre compro produtos da brastemp eu tinha uma maquina que durou 17 ano e 8 mes  e queimou agora acabei de comprar outra,5,positivo
123602,"Bateria com 2200 mAh/33Wh, sendo que o original é 2630 mAh/40 Wh/14.8 V",2,negativo
46226,"Ótima qualidade! Recomendo Fácil instalação , cumpriu o prazo de entrega .",5,positivo
27724,"Ótimo produto, serve para apresentações, com uso de pendrive, DVD, contém proteção de lente e chegou antes do tempo previsto.",5,positivo
74888,"Excelente acabamento e tambem otima qualidade, recomendo este produto.",4,positivo
13685,horrivel produto..me arrependi de ter comprado. nao funciona nem Netflix no aplicativo,1,negativo
101787,"No rastreio consta que meu pedido foi entregue, porém, não recebi meu produto e não consigo contato com ninguém para ter uma posição do que aconteceu e como será resolvido.",1,negativo
88839,"Gostei muito do produto, atendeu minhas expectativas. Porém ninguém consegue montar sozinho, é bom se preparar para pagar um montador.",5,positivo
56664,"A luminária é linda! As peças são feitas de plástico, mas não interfere na beleza do produto! A iluminação é boa e conta com peças variadas. Gostei e recomendo!",4,positivo
116410,"O produto chegou em perfeito estado e muito antes do previsto. O celular superou as minhas expectativas, super recomendo. Estou apaixonada pelo meu celular Quantum Muv Pro.",4,positivo
90200,A Chaleira elétrica é boa. Estou satisfeito com a compra.............,4,positivo
123101,Perfeito!!!!!!!!!!!!!!!!!!!! Otimo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,positivo
44364,Excelente. Na foto não mostra detalhes internos. Há bilhetinhos  porta trecos na parte interna.Tem zíper. Adorei.,5,positivo
13061,Produto chegou antes do prazo e é exatamente como anunciado.,4,positivo
73329,"Barbeador muito bom, apara bem rente a pele, recomendo.",4,positivo
120157,O USB não funciona. Não consegui devolver para troca porque joguei a nota fiscal junto com a caixa. Um prejuízo apenas.,1,negativo
81315,"Excelente qualidade e chega tudo certinho, gostei muito.  Super recomendo",5,positivo
63487,Prático e bonito. Excelente custo X benefício.  Padrão Cônsul de qualidade,4,positivo
52037,"Boa panela com muita opção de segurança, revestimento bom e tampa com encaixe diferenciado. Impressiona esteticamente.",4,positivo
70955,"Muito boa , atende a necessidade e muito pratica e rápida para quem quer um café sem ser expresso.",5,positivo
119130,Ainda não recebi meu produto. A entrega é muito ruim. E não manda nenhum motivo porque a demora da entrega. Espero uma posiçao do meu produto,1,negativo
42207,PRODUTO DE PÉSSIMA QUALIDADE.....................................................................,1,negativo
101328,"A cada dia me surpreendo com o meu celular. Não conheço todos, claro, mas esse pra mim é o melhor custo-benefício. Não poderia ter comprado um melhor por tão pouco.",5,positivo
130789,"Após o término do uso, fica gotejando gerando desperdício de água. Se residir em cidades de clima frio, não aconselho a compra, o produto não aquece a água na porção superior, nem mesmo no controle de temperatura máxima. Durante o banho tem-se a saída de água morna na porção inferior e fria na superior. A cidade onde resido apresenta temperatura média de 17 graus no inverno. Não atendeu as expectativas.",1,negativo
59159,"Monitor muito bom , com designer lindo e chegou antes do prazo , super indico",4,positivo
117019,"Solicitei cuecas infantil boxer e chegou cueca adulto boxer, e o material não é bom, qualidade baixa",1,negativo
89215,"Muito bom, em cerca de uma hora sua marmita esta quente, bem melhor que os convencionais de metal que chegam a levar 5 horas para esquentar sua marmita.  Este produto realmente ajuda muito .",4,positivo
113149,"ENVIADO PRODUTO ERRADO, SEM REGULADOR DE VAZÃO. SÓ HOUVE POSSIBILIDADE DE VERIFICAR O ERRO NA HORA DE INSTALAR.",1,negativo
8924,"Atende as necessidades e expectativa do usuário, com preço acessível e de acordo com minhas disponibilidade.",5,positivo
28227,O produto eu até recomendo eu não recomendo a loja pois o meu caso não é o primeiro precisam avaliar melhor as transportadoras,1,negativo
120215,Fiz o pedido pq estava em um otimo valor.... Nao tinha em estoque!  Cancelei a compra!,1,negativo
91032,Linda e pratica excelente café!! Café quentinho apenas o corta pingo deixou a desejar!!!,4,positivo
72690,Produto bom. Clareia bem. O único problema é que apaga muito rápido. Eu acho que não tem regulagem,4,positivo
116459,"existe o problema na câmera frontal, mas eu estava ciente e armazenamento, mas eu estava ciente. cobre as minhas necessidades.",5,positivo
62334,"Ótimo produto, como tudo do Elvis. Quem puder confira, 100% recomendo.",5,positivo
107757,"De: Seno Modelador & Sodo Depil [mailto:asstix@uol.com.br]  Enviada em: quarta-feira, 2 de maio de 2018 09:02 Para: senobelle@uol.com.br Assunto: RASTREAMENTO     PM120249333BR    Objeto entregue ao destinatário   Objeto entregue ao destinatário 27/04/2018 14:40 Sao Paulo / SP                                                   27/04/2018  14:40  Sao Paulo / SP  Objeto entregue ao destinatário   27/04/2018  10:32  Sao Paulo / SP  Objeto saiu para entrega ao destinatário   27/04/2018  03:49  SAO PAULO / SP  Objeto encaminhado  de Unidade de Tratamento em SAO PAULO / SP para Unidade de Distribuição em Sao Paulo / SP  26/04/2018  21:57  CAJAMAR / SP  Objeto encaminhado  de Unidade de Tratamento em CAJAMAR / SP para Unidade de Tratamento em SAO PAULO / SP  26/04/2018  10:50  SAO BERNARDO DO CAMPO / SP  Objeto encaminhado  de Agência dos Correios em SAO BERNARDO DO CAMPO / SP para Unidade de Tratamento em CAJAMAR / SP  25/04/2018  18:57  SAO BERNARDO DO CAMPO / SP  Objeto postado após o horário limite da unidade  Objeto sujeito a encaminhamento no próximo dia útil",1,negativo
111151,"Comprei 3 luminárias destas e instalei ontem e TODAS caíram, a superfície foi limpa e seca, mas o adesivo não suporta o peso do aparelho pelo visto. Estou muito arrependido, não recomendo para ninguém. Outro detalhe é que o aparelho gasta 4 pilhas palito e consome super rápido! Uma porcaria!",1,negativo
90466,Atingiu todas as minhas expectativas adoro todos LG tenho um Q6 quem recebeu o K10 disse quevo aparelho e excelente,5,positivo
710,"Esse produto é tudo de bom, recomendo, o único problema é que no transporte veio com uma avaria, a caixa estava trincada mas isso não afetou no produto.",4,positivo
108735,"Atendeu minhas necessidades. Aparelho resistente, prático e com bom volume de som.",5,positivo
71456,"A cor  combinou com meus equipamentos, faz mto rápido a pipoca e a manteiga no ponto",5,positivo
105364,Proteção para os cabelos na praia ou na piscina! Dura bastante e o preço é ótimo!,5,positivo
37299,"Fiquei muito satisfeita com o produto e com a compra, foi tudo correto e sem demora.",5,positivo
1735,"Produto de ótima qualidade, cujo custo/benefício vale a pena.",5,positivo
86688,"Ótimo produto, chegou no prazo estipulado. Recomendo.",5,positivo
20083,Vou cancelar a compra... 1 mês sem entrada ou informação.,1,negativo
88155,"Comprei a figura porque na descrição do produto é informado que ela possui pouco mais de 17 cm de altura. Porém, a figura mede 10 cm, sem contar que a embalagem veio aberta, apenas colada com durex.",1,negativo
98505,"Pessoal, nas especificações do produto diz que a fonte é opcional...para quem comprou este produto, ela veio normalmente ou tiveram que comprar separadamente????.....o site da loja e os telefones dados não conseguem tirar a dúvida.",5,positivo
58246,Tudo ok. Entrega antes do prazo. Porém a embalagem deixou a desejar,5,positivo
19511,"Jogo excelente, compra e entrega também. Peguei um preço fenomenal.",5,positivo
81742,"Considero o melhor produto que comprei ultimamente...faço de tudo nela! Rápida, potente e super fácil de limpar. Doura e cozinha com excelência!!!!!!!! Apaixonada s2",5,positivo
113783,"História épica, empolgante, música fenomenal, personagens cativantes e tudo isso localizado em Português do Brasil não podia ser melhor",5,positivo
16687,"Minha filha adorou, igual anunciado, prazo ótimo, preço muito bom",5,positivo
14512,"Ótimo produto, vale apena o custo e os benefícios ótima qualidade eu recomendo este produto.",4,positivo
79063,"Comprei na quinta feira e na terça parou de funcionar, o pc nem o reconhece mais.",1,negativo
109854,Infelizmente a Bateria não funcionou no meu Notebook. Gostaria de obter o contato com o fornecedor porque não estou usando o produto.,1,negativo
17230,Gostei muito desse produto recomendo que comprem esse produto.,4,positivo
88754,"Muito básico. Quad Core, com 1Gb de memória. Muito lento. Pouco espaço para aplicativos, apenas 8Gb. Mas o que incomoda é mesmo a lentidão.  Economize um pouco mais e pegue um J5 pelo menos.  Não vale o investimento.   Não sei quais os critérios do pessoal que está classificando como ""excelente"".",2,negativo
13247,"chegou dentro do tempo, instalação com profissional",4,positivo
78411,Este produto é excelente! O que dificulta mais e o tempo para comprar e o prazo de entrega. Deveria ser mais rápido.,4,positivo
62027,O Produto é ótimo. Porém comprei o livro com a capa preta (1°edição) e recebi o de capa amarela (2° edição)... Deveriam colocar a foto da capa correspondente a edição certa....,4,positivo
107702,Indico este produto sim.  Sem falar que a entrega foi super rápida. Chegou bem antes do dia prometido.,5,positivo
81373,"Ótimo atendimento,entrega antes do previsto,  recomendo",5,positivo
36634,"Muito bom o tapete chegou no prazo, gostei muito, o preço esta muito bom. Pelagem super macia e alta realmente o produto e bom como dizem recomendo",5,positivo
114320,Gostei muito do produto . Entrega super rápida .   Parabéns pela agilidade na entrega e qualidade no produto .,5,positivo
45922,"Otimo produto! Fácil montagem, demora na entrega por conta doa correios, de resto nada a reclamar só recomendar.",4,positivo
94509,"O PRODUTO FOI ENVIADO PARA UNIDADE DE CORONEL FABRICIANO, PARA TROCA DE TAMANHO.",1,negativo
3463,Como compro um produto em que o frete sai 4x mais caro q o mesmo?,2,negativo
77601,"Muito boa mesmo, recomendo o som dela é muito bom.",5,positivo
3902,"Produto bom,bonito, e atende todas as necessidades!",4,positivo
61030,"Estou muito satisfeita com o produto, designe bonito,boa qualidade........................................................................................................................................................................................................................................",5,positivo
130530,"Não posso avaliar, pois não recebi o produto, uma vez que o pedido foi cancelado unilateralmente pelo parceiro.",1,negativo
75599,Mandaram outro produto  Muito ruim isso Péssimo serviço,1,negativo
9444,excelente do jeito que eu queria não tive problema com entrega,4,positivo
40124,"PARA APARAR A BARBA ,ELE SO VEM COM UM PENTE QUE NAO APARA A BARBA DEVIDO A ALTURA DO PENTE ,MESMO DIMINUINDO A ALTURA  ATE O FIM ,NAO CONSIGO USAR ,ENTAO NAOM ADIANTA TER MAIS SETE OPCOES SE PRA FUNCAO QUE ELE FOI CRIADO  ELE NAO FUNCIONA.",1,negativo
123756,"O painel veio exatamente como descrito. Apenas uma lasca na parte branca mas que não se nota muito. O marrom deu um contraste lindo e as cores sao bem fiéis. Única coisa que poderia ter um local melhor para esconder a fiação dos aparelhos de tv a cabo. Entrega antes do prazo, porém difícil de ajustar um horário para entrega (por parte da transportadora).  Montagem não é difícil porém precisa alguém que entenda um pouco.",4,positivo
20262,"economico, silencioso, vc sente que o ar esta saindo filtrado. otimas opcoes de velocidade do ar. estou c o produto ha 1 mes e por enquanto mto satisfeita.",5,positivo
100022,"otima, veio rapido e o produto e de excelente qualidade",4,positivo
65607,"Produto lindo, adorei super recomendo.  Acabamento e cores perfeito.",5,positivo
101106,"Ótima imagem, tv super fina e leve, menu fácil e preço acessível. Recomendo.",5,positivo
62167,Ótimo aparelho até agora nada a reclamar. Meu marido tbm pensa em adquirir-lo.,4,positivo
26082,"muito bom,perfeito .utensilio indispensável em qquer casa.recomendo á todos,parabéns á fabricante",5,positivo
88441,"Não recebi nenhum dos meu produtos , queria que ela fossem postados pelos correios , para eu fazer a retirada na agência da minha cidade , pois o acesso a minha casa é difícil e morro no interior, e como foi enviado pela transportadora meu pedido está pendente porque não acesso ao meu destino , quero meu dinheiro de volta , ou quero que meus produtos sejam enviados pelo correios o quanto antes",1,negativo
26486,"não gostei pois veio com um defeito na entrada do fone de ouvido,quando coloqei o fone de ouvido não saiu som e o celular travou,coloqei outro fone de ouvido a mesma coisa,e também veio com uma peça exposta fazendo com q a tampa não se encaixe corretamente",2,negativo
123560,Produto novo veio com defeito. Fica desligando sozinho,1,negativo
14070,"Nao tenho como avaliar o produto. Nao recebi ate hoje.So posso avaliar a entrega ,PESSIMA. Nunca mais",1,negativo
22722,"jogo muito bom,vale muito a pena e o melhor a entrega rápida",5,positivo
111836,Ótima compra! O produto é muito bom e a loja sempre entrega direitinho.,4,positivo
41885,"A mangueira furou com poucas horas de uso, no local próximo ao furo apareceu uma bolha enorme. Já solicitei a devolução do produto mas até o momento não fomos notificados, sendo que pediram 48hrs para tal.",1,negativo
67179,Chegou antes do prazo. Intacta e bem lacrada. Sem nenhuma avaria.,5,positivo
57806,"PRODUTO DE EXTREMA QUALIDADE VALE CADA CENTAVO! PREÇO EXCELENTE, E A ENTREGA SUPER RÁPIDA!",5,positivo
66840,"Péssima qualidade das Toalhas, já lavei duas vezes e continuam soltando muito pelo a ponto de sujar a casa toda. Impossível usar essas toalhas",1,negativo
121382,"Gostei do produto,porém veio com 3 peças quebradas,fiz reclamação desde o dia 04/04/18 e até hoje dia 17/05/18 não recebi as peças,muito insatisfeita com a compra,vou procurar meus direitos pois já se passaram mais de 30 dias que é o prazo pra trocarem,estou nos meu direitos.",2,negativo
96134,"notebook ja foi para assistência com uma semana de uso, e me deram o prazo de 20 dias para o retorno",2,negativo
23345,"Na descrição diz que possui cronógrafo e calendário, o que não é verdade, o acabamento é ruim, não vale a compra.",1,negativo
40077,sem opiniao pois comprei um refil da electrolux pe11b e veio um pe10b ja mandei email para troca e ate o momento nao tive retorno pos venda pessimo atendimento ao cliente.,1,negativo
47547,"Otimo produto veio bem embalado, e chegou antes do prazo",4,positivo
109778,"celular bom mas, deixa muito a desejar, som muito baixo tanto em video, audio e ate mesmo em ligações",2,negativo
104855,até agora não recebi o pedido. Gostaria de uma posição.,1,negativo
30585,"Muito boa a tv. Amei! Exelente entrega, chegou bem antes do prazo. Só não consegui parcelar no cartão Amaricanas!",5,positivo
17305,"Péssima fixação, cheiro diferente do original. Não recomendo, não compre.",1,negativo
93202,MEEEU PRODUTOOO NÃOOO CHEGOOOOU AINDAAAAA !!!!!!!  PORR FAVOR   ME ENTREGUE,1,negativo
42522,"A tela é plana, é deformada. Fui verificar um produto igual numa loja física e comprovei q o defeito não é só no produto q recebi, em outros tb apresentavam o msm defeito.",2,negativo
2450,nao gostei da mercadoria na imagem k agente compra a lona da barraca está esticada e quando chega pra agente na realidade a lona da barraca está toda amarrotada,1,negativo
92104,Não recebi o produto e consta como entregue! Quero explicações!,1,negativo
17597,"O jogo que consta nele é lento e trava muito. Tentei efetuar a troca e a loja nao aceitou por termos 7 dias corridos para troca, nao consideraram que era presente se natal e havia feriado. O lacre da caixa veio rompido.",1,negativo
94754,Protocolos que já enviaram e sem resolver :  2518041673233 2518041303994 2518041369378,5,positivo
18587,"O longa-metragem Cantando na Chuva é muito mais do que aquela famosa cena. A trilha sonora é maravilhosa e as performances dos atores é impressionante. Donald O´Connor disse em uma entrevista, que ensaiava algumas cenas de dança até a exaustão, porque sabia que Gene Kelly era um excelente dançarino e ainda era diretor do filme. Um título obrigatório para colecionadores!",5,positivo
58085,estou com dores e problemas na coluna por conta desse colchão,1,negativo
112653,Esse produto veio com avaria e o material e péssima qualidade e a  demora também a tinta veio falhada e o plástico jogo concha e baixa qualidade não recomendo pra ninguem foi decepcionante bom dia desculpe sinceridade,1,negativo
11631,Fácil de montar/desmontar Tamanho muito bom Super resistente,5,positivo
77443,"Não tenho como avaliar o produto, pois chegou quebrado.",1,negativo
41104,"Comprei esse kit, alem do prazo de entrega ter demorado o produto não funciona direito, usei em um boné, deixei 24hrs parado como manda a embalagem e quando fui testar o meu boné molhou todo e ainda quando fui testar com algo mais forte (xarope de baunilha) a marca ficou la, queria meu dinheiro de volta!!!!",1,negativo
52005,Tudo de bom! superou minhas expectativas! eu recomendo,5,positivo
49199,"Muito bom, dentro das minhas expectativas. Fácil de ser usado, de boa performance.  Já usei e foi muito eficiente naquilo que me propus a fazer com o uso do mesmo.",4,positivo
2355,"Não recomendo esse produto pois embora tenha pago não encaminharam a lancheira, bem como até a presente data não tive retorno quanto a minha reclamação!",1,negativo
40702,Estou tendo de devolver o que comprei não funcionou na minha filha para a colocação do medidor de glicemia o libre pós a noite 12 horas após estava toda com alergia.,1,negativo
126448,"não quero escrever nada. entendo que este campo não deveria ser obrigatório, ainda mais com mínimo de caracteres. acredito que isso faça com que muitas pessoas não respondam a pesquisa.",5,positivo
51570,"Fiz o meu pedido dia 05/02/18,  contendo três itens, porém a bola de basquete não me foi entregue. No site do correio não está atualizado, portanto não consigo saber nem onde anda esse produto e hoje é dia 06/03/18.",1,negativo
86213,AINDA NÃO RECEBI O PRODUTO COMO POSSO AVALIAR? O PRODUTO ERA PARA SER ENTREGUE DIA 04/04 PASSARAM O PRAZO PARA DIA 10/04 E ATÉ AGORA NÃO RECEBI.,1,negativo
27514,Ótimo produto com resolução de qualidade e acesso rápido a internet!  Entregue antes do prazo!,4,positivo
53572,"Produto muito bom, satisfeito com aquisição, conforme informado",5,positivo
